date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:27	913/913	---M--	200	added ('OK')	image/png	etag:%22c732dd16e30d41:0%22	https://www.bismigroup.com/Content/images/watsapp-share-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/watsapp-share-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:27	736/736	---M--	200	added ('OK')	image/png	etag:%224e8746d06e30d41:0%22	https://www.bismigroup.com/Content/images/fb-share-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/fb-share-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:28	815/815	---M--	200	added ('OK')	image/png	etag:%2227acbd16e30d41:0%22	https://www.bismigroup.com/Content/images/twitter-share-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/twitter-share-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:29	850/850	---M--	200	added ('OK')	image/png	etag:%22e93dfd06e30d41:0%22	https://www.bismigroup.com/Content/images/pint-share-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/pint-share-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:29	530/530	---M--	200	added ('OK')	image/png	etag:%22b97d20cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/address-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/address-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:30	467/467	---M--	200	added ('OK')	image/png	etag:%22bab22ccf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/date-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/date-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:30	521/521	---M--	200	added ('OK')	image/png	etag:%22bab22ccf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/contact-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/contact-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:31	770/770	---M--	200	added ('OK')	image/jpeg	etag:%2272c772d06e30d41:0%22	https://www.bismigroup.com/Content/images/gal-view-icn.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/gal-view-icn.jpg	(from https://www.bismigroup.com/Content/css/main.css)
16:29:31	53833/53833	---M--	200	added ('OK')	image/jpeg	etag:%22ebe6d7cf6e30d41:0%22	https://www.bismigroup.com/Content/images/career-bg.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/career-bg.jpg	(from https://www.bismigroup.com/Content/css/main.css)
16:29:32	213/213	---M--	200	added ('OK')	image/png	etag:%22fcf43bcf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/nav-arrow-left-blk.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/nav-arrow-left-blk.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:32	213/213	---M--	200	added ('OK')	image/png	etag:%229c7b3dcf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/nav-arrow-right-blk.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/nav-arrow-right-blk.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:33	177/177	---M--	200	added ('OK')	image/png	etag:%227cf42cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/plus-icn-white.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/plus-icn-white.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:34	659/659	---M--	200	added ('OK')	image/png	etag:%225a422cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/app-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/app-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:34	545/545	---M--	200	added ('OK')	image/png	etag:%223bcd32cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/hyp-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/hyp-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:35	379/379	---M--	200	added ('OK')	image/png	etag:%22dc8840cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/placeholder-white.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/placeholder-white.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:35	324/324	---M--	200	added ('OK')	image/png	etag:%229c7b3dcf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/phone-green-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/phone-green-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:36	286/286	---M--	200	added ('OK')	image/png	etag:%225c6e3acf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/mail-green-icn.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/mail-green-icn.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:37	2472/2472	---M--	200	added ('OK')	image/png	etag:%228fe2f1d06e30d41:0%22	https://www.bismigroup.com/Content/images/reachus-bg.png	F:/bismi/bismi/www.bismigroup.com/Content/images/reachus-bg.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:37	4078/4078	---M--	200	added ('OK')	image/png	etag:%22a6915d16e30d41:0%22	https://www.bismigroup.com/Content/images/terms-bg.png	F:/bismi/bismi/www.bismigroup.com/Content/images/terms-bg.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:38	381/381	---M--	200	added ('OK')	image/png	etag:%224a54c5d06e30d41:0%22	https://www.bismigroup.com/Content/images/offer-star.png	F:/bismi/bismi/www.bismigroup.com/Content/images/offer-star.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:38	22812/22812	---M--	200	added ('OK')	image/jpeg	etag:%22e97cbfcf6e30d41:0%22	https://www.bismigroup.com/Content/images/blog-banner.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/blog-banner.jpg	(from https://www.bismigroup.com/Content/css/main.css)
16:29:39	167/167	---M--	200	added ('OK')	image/png	etag:%223bcd32cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/left-arrow-blk.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/left-arrow-blk.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:39	167/167	---M--	200	added ('OK')	image/png	etag:%221b6137cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/left-arrow-green.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/left-arrow-green.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:40	167/167	---M--	200	added ('OK')	image/png	etag:%221d9643cf6e30d41:0%22	https://www.bismigroup.com/Content/images/icns/right-arrow-blk.png	F:/bismi/bismi/www.bismigroup.com/Content/images/icns/right-arrow-blk.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:40	1075/1075	---M--	200	added ('OK')	image/png	etag:%22bd886e6bb5fd51:0%22	https://www.bismigroup.com/Content/images/k_plus.png	F:/bismi/bismi/www.bismigroup.com/Content/images/k_plus.png	(from https://www.bismigroup.com/Content/css/main.css)
16:29:41	130/130	---MC-	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:21%20GMT	https://www.bismigroup.com/^([^:/?	F:/bismi/bismi/www.bismigroup.com/^([^_/indexd41d.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:41	130/130	---MC-	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:21%20GMT	https://www.bismigroup.com/chrome-extension://	F:/bismi/bismi/www.bismigroup.com/chrome-extension_/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:21%20GMT	https://www.bismigroup.com/restserver.php	F:/bismi/bismi/www.bismigroup.com/restserver.6f.delayed	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:42	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:21%20GMT	https://www.bismigroup.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	F:/bismi/bismi/www.bismigroup.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:42	130/130	---MC-	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:21%20GMT	https://www.bismigroup.com/GET	F:/bismi/bismi/www.bismigroup.com/GET.70.delayed	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:43	11946/11946	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Sep%202021%2012:27:22%20GMT	https://www.bismigroup.com/PageNotFound	F:/bismi/bismi/www.bismigroup.com/PageNotFound.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:43	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.72.delayed	(from https://www.bismigroup.com/about-us/)
16:29:43	130/130	---MC-	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2012:27:23%20GMT	https://www.bismigroup.com/dialog/	F:/bismi/bismi/www.bismigroup.com/dialog/index.html	(from https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js)
16:29:43	3403/3403	---M--	200	added ('OK')	image/png	etag:%225a9f9520224fd41:0%22	https://www.bismigroup.com/Content/images/1984.png	F:/bismi/bismi/www.bismigroup.com/Content/images/1984.png	(from https://www.bismigroup.com/about-us/)
16:29:44	38397/38397	---M--	200	added ('OK')	image/png	etag:%22a6cbb58f532d41:0%22	https://www.bismigroup.com/Content/images/chairman.png	F:/bismi/bismi/www.bismigroup.com/Content/images/chairman.png	(from https://www.bismigroup.com/about-us/)
16:29:44	2781/2781	---M--	200	added ('OK')	image/png	etag:%22afb84a58cf4fd41:0%22	https://www.bismigroup.com/Content/images/2003.png	F:/bismi/bismi/www.bismigroup.com/Content/images/2003.png	(from https://www.bismigroup.com/about-us/)
16:29:45	37199/37199	---M--	200	added ('OK')	image/png	etag:%22ad146358f532d41:0%22	https://www.bismigroup.com/Content/images/managing-director.png	F:/bismi/bismi/www.bismigroup.com/Content/images/managing-director.png	(from https://www.bismigroup.com/about-us/)
16:29:46	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.78.delayed	(from https://www.bismigroup.com/about-us/)
16:29:46	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.79.delayed	(from https://www.bismigroup.com/bismideal/)
16:29:46	125157/125157	---M--	200	added ('OK')	image/jpeg	etag:%2251d14e20224fd41:0%22	https://www.bismigroup.com/Content/images/ownproduct1.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/ownproduct1.jpg	(from https://www.bismigroup.com/about-us/)
16:29:46	57960/57960	---M--	200	added ('OK')	image/jpeg	etag:%2224999cf6e30d41:0%22	https://www.bismigroup.com/Content/images/bismi-deal-banner.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/bismi-deal-banner.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:47	23614/23614	---M--	200	added ('OK')	image/png	etag:%229b6f2cd06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-sec1-img.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-sec1-img.png	(from https://www.bismigroup.com/bismideal/)
16:29:48	40704/40704	---M--	200	added ('OK')	image/png	etag:%22db7c2fd06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-sec1-mob.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-sec1-mob.png	(from https://www.bismigroup.com/bismideal/)
16:29:48	8084/8084	---M--	200	added ('OK')	image/jpeg	etag:%22592d1dd06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-product-1.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-product-1.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:49	5163/5163	---M--	200	added ('OK')	image/jpeg	etag:%22fab31ed06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-product-2.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-product-2.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:49	5445/5445	---M--	200	added ('OK')	image/jpeg	etag:%229a3a20d06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-product-3.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-product-3.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:50	3223/3223	---M--	200	added ('OK')	image/jpeg	etag:%223ac121d06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-product-4.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-product-4.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:50	2823/2823	---M--	200	added ('OK')	image/jpeg	etag:%22da4723d06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-product-5.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-product-5.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:51	4104/4104	---M--	200	added ('OK')	image/jpeg	etag:%224ea0e2d06e30d41:0%22	https://www.bismigroup.com/Content/images/poppers-offer.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/poppers-offer.jpg	(from https://www.bismigroup.com/bismideal/)
16:29:51	3619/3619	---M--	200	added ('OK')	image/png	etag:%22688bb4d06e30d41:0%22	https://www.bismigroup.com/Content/images/offer-img.png	F:/bismi/bismi/www.bismigroup.com/Content/images/offer-img.png	(from https://www.bismigroup.com/bismideal/)
16:29:52	1161/1161	---M--	200	added ('OK')	image/png	etag:%22398c15d06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-last-sec-img1.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-last-sec-img1.png	(from https://www.bismigroup.com/bismideal/)
16:29:52	1705/1705	---M--	200	added ('OK')	image/png	etag:%22d91217d06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-last-sec-img2.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-last-sec-img2.png	(from https://www.bismigroup.com/bismideal/)
16:29:53	1261/1261	---M--	200	added ('OK')	image/png	etag:%2219201ad06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-last-sec-img3.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-last-sec-img3.png	(from https://www.bismigroup.com/bismideal/)
16:29:54	1825/1825	---M--	200	added ('OK')	image/png	etag:%22b9a61bd06e30d41:0%22	https://www.bismigroup.com/Content/images/deal-last-sec-img4.png	F:/bismi/bismi/www.bismigroup.com/Content/images/deal-last-sec-img4.png	(from https://www.bismigroup.com/bismideal/)
16:29:54	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.88.delayed	(from https://www.bismigroup.com/bismideal/)
16:29:54	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.89.delayed	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:54	128966/128966	---M--	200	added ('OK')	image/jpeg	etag:%22a83ab0cf6e30d41:0%22	https://www.bismigroup.com/Content/images/bismi-hypermarket-banner.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/bismi-hypermarket-banner.jpg	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:55	6424/6424	---M--	200	added ('OK')	image/png	etag:%222f69f3d06e30d41:0%22	https://www.bismigroup.com/Content/images/ring-center.png	F:/bismi/bismi/www.bismigroup.com/Content/images/ring-center.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:55	31756/31756	---M--	200	added ('OK')	image/png	etag:%22b3982d06e30d41:0%22	https://www.bismigroup.com/Content/images/hyperimg-mob.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyperimg-mob.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:56	2674/2674	---M--	200	added ('OK')	image/png	etag:%22124e74d06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper1.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper1.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:56	1920/1920	---M--	200	added ('OK')	image/png	etag:%22b2d475d06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper2.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper2.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:57	2710/2710	---M--	200	added ('OK')	image/png	etag:%22525b77d06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper3.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper3.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:57	1679/1679	---M--	200	added ('OK')	image/png	etag:%22f2e178d06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper4.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper4.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:58	2804/2804	---M--	200	added ('OK')	image/png	etag:%2293687ad06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper5.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper5.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:59	2506/2506	---M--	200	added ('OK')	image/png	etag:%2293687ad06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper6.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper6.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:29:59	2170/2170	---M--	200	added ('OK')	image/png	etag:%2233ef7bd06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper7.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper7.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:30:00	3003/3003	---M--	200	added ('OK')	image/png	etag:%22d3757dd06e30d41:0%22	https://www.bismigroup.com/Content/images/hyper8.png	F:/bismi/bismi/www.bismigroup.com/Content/images/hyper8.png	(from https://www.bismigroup.com/bismi-hypermarket/)
16:30:00	1989/1989	---M--	200	added ('OK')	image/jpeg	etag:%222f69f3d06e30d41:0%22	https://www.bismigroup.com/Content/images/sister-appliances.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/sister-appliances.jpg	(from https://www.bismigroup.com/bismi-hypermarket/)
16:30:00	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.96.delayed	(from https://www.bismigroup.com/bismi-hypermarket/)
16:30:00	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.97.delayed	(from https://www.bismigroup.com/bismiconnect/)
16:30:01	75034/75034	---M--	200	added ('OK')	image/jpeg	etag:%2264e18fcf6e30d41:0%22	https://www.bismigroup.com/Content/images/bismi-connect-banner.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/bismi-connect-banner.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:02	62436/62436	---M--	200	added ('OK')	image/jpeg	etag:%228ed7f1cf6e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-1.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-1.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:02	32683/32683	---M--	200	added ('OK')	image/jpeg	etag:%226e6bf6cf6e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-2.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-2.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:03	46751/46751	---M--	200	added ('OK')	image/jpeg	etag:%22ef85fccf6e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-3.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-3.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:03	30172/30172	---M--	200	added ('OK')	image/jpeg	etag:%22cf191d06e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-4.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-4.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:04	28235/28235	---M--	200	added ('OK')	image/jpeg	etag:%22f274d06e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-5.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-5.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:05	32479/32479	---M--	200	added ('OK')	image/jpeg	etag:%2250347d06e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-6.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-6.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:05	40415/40415	---M--	200	added ('OK')	image/jpeg	etag:%22d04edd06e30d41:0%22	https://www.bismigroup.com/Content/images/connect-item-7.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/connect-item-7.jpg	(from https://www.bismigroup.com/bismiconnect/)
16:30:06	5533/5533	---M--	200	added ('OK')	image/png	etag:%226c1decf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-1.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-1.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:06	4709/4709	---M--	200	added ('OK')	image/png	etag:%22acee1cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-2.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-2.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:07	4253/4253	---M--	200	added ('OK')	image/png	etag:%224c95e2cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-3.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-3.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:07	4876/4876	---M--	200	added ('OK')	image/png	etag:%228da2e5cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-4.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-4.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:08	4247/4247	---M--	200	added ('OK')	image/png	etag:%222d29e7cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-5.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-5.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:08	4498/4498	---M--	200	added ('OK')	image/png	etag:%22cdafe8cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-6.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-6.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:09	3586/3586	---M--	200	added ('OK')	image/png	etag:%22cdafe8cf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-7.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-7.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:09	3904/3904	---M--	200	added ('OK')	image/png	etag:%22dbdebcf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-8.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-8.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:10	4430/4430	---M--	200	added ('OK')	image/png	etag:%22dbdebcf6e30d41:0%22	https://www.bismigroup.com/Content/images/commodities-itm-9.png	F:/bismi/bismi/www.bismigroup.com/Content/images/commodities-itm-9.png	(from https://www.bismigroup.com/bismiconnect/)
16:30:10	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.a9.delayed	(from https://www.bismigroup.com/bismiconnect/)
16:30:10	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.aa.delayed	(from https://www.bismigroup.com/manger-foods/)
16:30:11	272497/272497	---M--	200	added ('OK')	image/jpeg	etag:%228e2cdf20224fd41:0%22	https://www.bismigroup.com/Content/images/bismi-manjer-banner.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/bismi-manjer-banner.jpg	(from https://www.bismigroup.com/manger-foods/)
16:30:11	7809/7809	---M--	200	added ('OK')	image/jpeg	etag:%22c69a9ad06e30d41:0%22	https://www.bismigroup.com/Content/images/manjer-itm1.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/manjer-itm1.jpg	(from https://www.bismigroup.com/manger-foods/)
16:30:12	5291/5291	---M--	200	added ('OK')	image/jpeg	etag:%22c69a9ad06e30d41:0%22	https://www.bismigroup.com/Content/images/manjer-itm2.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/manjer-itm2.jpg	(from https://www.bismigroup.com/manger-foods/)
16:30:12	4497/4497	---M--	200	added ('OK')	image/jpeg	etag:%2266219cd06e30d41:0%22	https://www.bismigroup.com/Content/images/manjer-itm3.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/manjer-itm3.jpg	(from https://www.bismigroup.com/manger-foods/)
16:30:13	4034/4034	---M--	200	added ('OK')	image/jpeg	etag:%226a89dd06e30d41:0%22	https://www.bismigroup.com/Content/images/manjer-itm4.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/manjer-itm4.jpg	(from https://www.bismigroup.com/manger-foods/)
16:30:13	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b0.delayed	(from https://www.bismigroup.com/manger-foods/)
16:30:13	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b1.delayed	(from https://www.bismigroup.com/blog/)
16:30:13	22708/22708	---M--	200	added ('OK')	image/jpeg	etag:%22c886b257f532d41:0%22	https://www.bismigroup.com/Content/images/blog-about-pic.jpg	F:/bismi/bismi/www.bismigroup.com/Content/images/blog-about-pic.jpg	(from https://www.bismigroup.com/blog/)
16:30:14	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b3.delayed	(from https://www.bismigroup.com/blog/)
16:30:14	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b5.delayed	(from https://www.bismigroup.com/gallery/)
16:30:14	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b6.delayed	(from https://www.bismigroup.com/gallery/)
16:30:14	61352/61352	---M-Z	200	added ('OK')	text/css	etag:%225eb03d2a-efa8%22	https://cdnjs.cloudflare.com/ajax/libs/animate.css/3.2.3/animate.min.css	F:/bismi/bismi/cdnjs.cloudflare.com/ajax/libs/animate.css/3.2.3/animate.min.css	(from https://www.bismigroup.com/blog/)
16:30:15	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.b8.delayed	(from https://www.bismigroup.com/gallery/)
16:30:15	84317/84317	---M--	200	added ('OK')	image/jpeg	etag:%22afa3cbe39b2fd41:0%22	https://www.bismigroup.com/images/AlbumCover1016879img.jpg	F:/bismi/bismi/www.bismigroup.com/images/AlbumCover1016879img.jpg	(from https://www.bismigroup.com/gallery/)
16:30:15	0/-1	---M--	302	error ('')			https://www.bismigroup.com/gallery/Awards	F:/bismi/bismi/www.bismigroup.com/gallery/Awards.ba.delayed	(from https://www.bismigroup.com/events/)
