date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:08	23/23	---M--	200	added ('OK')	text/plain	etag:%2217-5cb7c850a9600%22	https://www.abadhotels.com/robots.txt		(from )
15:58:08	92425/92425	---M-Z	200	added ('OK')	text/html	etag:%2216909-5cb7c850a9600-gzip%22	https://www.abadhotels.com/	F:/ABAD/ABAD/www.abadhotels.com/index.html	(from )
15:58:08	170570/170570	---M-Z	200	added ('OK')	text/css	etag:%22c73e346633bcb7270e287b919a8456bc%22	https://d79k57b9f2p6h.cloudfront.net/fontawesome/5.12.0/css/all.min.css	F:/ABAD/ABAD/d79k57b9f2p6h.cloudfront.net/fontawesome/5.12.0/css/all.min.css	(from https://www.abadhotels.com/)
15:58:08	26525/26525	---M-Z	200	added ('OK')	text/css	etag:%22d40b6884d3908db36b1a30ed1d6cc07f%22	https://d79k57b9f2p6h.cloudfront.net/fontawesome/5.12.0/css/v4-shims.min.css	F:/ABAD/ABAD/d79k57b9f2p6h.cloudfront.net/fontawesome/5.12.0/css/v4-shims.min.css	(from https://www.abadhotels.com/)
15:58:08	57884/57884	---MCZ	200	added ('OK')	text/css	etag:W/%22ceb2c95b2aed17031588ce8c499897f6%22	https://d79k57b9f2p6h.cloudfront.net/animation/animate.css	F:/ABAD/ABAD/d79k57b9f2p6h.cloudfront.net/animation/animate.css	(from https://www.abadhotels.com/)
15:58:09	290453/290453	---M-Z	200	added ('OK')	text/css	etag:%22d16036c7f5f704c2d8c8fe9912cf3204%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/css/simp.min.d16036c7f5f704c2d8c8fe9912cf3204.css	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/css/simp.min.d16036c7f5f704c2d8c8fe9912cf3204.css	(from https://www.abadhotels.com/)
15:58:09	18948/18948	---M-Z	200	added ('OK')	text/css	etag:%227dac85f48fd41c32fa2cf3abda8d1abe%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/css/custom-plugins.7dac85f48fd41c32fa2cf3abda8d1abe.css	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/css/custom-plugins.7dac85f48fd41c32fa2cf3abda8d1abe.css	(from https://www.abadhotels.com/)
15:58:10	65188/65188	---M-Z	200	added ('OK')	text/html	etag:%22fea4-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages.html	(from https://www.abadhotels.com/)
15:58:11	81949/81949	---M-Z	200	added ('OK')	text/html	etag:%221401d-5cb7c850a9600-gzip%22	https://www.abadhotels.com/kerala-houseboats/	F:/ABAD/ABAD/www.abadhotels.com/kerala-houseboats/index.html	(from https://www.abadhotels.com/)
15:58:12	79044/79044	---M-Z	200	added ('OK')	text/html	etag:%22134c4-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/	F:/ABAD/ABAD/www.abadhotels.com/m/index.html	(from https://www.abadhotels.com/)
15:58:12	61228/61228	---M-Z	200	added ('OK')	text/html	etag:%22ef2c-5cb7c850a9600-gzip%22	https://www.abadhotels.com/ayurveda/ayurveda.html	F:/ABAD/ABAD/www.abadhotels.com/ayurveda/ayurveda.html	(from https://www.abadhotels.com/)
15:58:13	79339/79339	---M-Z	200	added ('OK')	text/html	etag:%22135eb-5cb7c8519d840-gzip%22	https://www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/	F:/ABAD/ABAD/www.abadhotels.com/fort-kochi-hotel-dutch-bungalow/index.html	(from https://www.abadhotels.com/)
15:58:14	79032/79032	---M-Z	200	added ('OK')	text/html	etag:%22134b8-5cb7c850a9600-gzip%22	https://www.abadhotels.com/pepperroute/	F:/ABAD/ABAD/www.abadhotels.com/pepperroute/index.html	(from https://www.abadhotels.com/)
15:58:15	78547/78547	---M-Z	200	added ('OK')	text/html	etag:%22132d3-5cb7c8519d840-gzip%22	https://www.abadhotels.com/abadmetro/	F:/ABAD/ABAD/www.abadhotels.com/abadmetro/index.html	(from https://www.abadhotels.com/)
15:58:15	75344/75344	---M-Z	200	added ('OK')	text/html	etag:%2212650-5cb7c850a9600-gzip%22	https://www.abadhotels.com/membership/abad-privilege-club-card.html	F:/ABAD/ABAD/www.abadhotels.com/membership/abad-privilege-club-card.html	(from https://www.abadhotels.com/)
15:58:16	49529/49529	---MC-	200	added ('OK')	text/javascript	date:Wed,%2011%20Aug%202021%2000:32:57%20GMT	http://www.google-analytics.com/analytics.js	F:/ABAD/ABAD/www.google-analytics.com/analytics.js	(from https://www.abadhotels.com/)
15:58:16	81087/81087	---M-Z	200	added ('OK')	text/html	etag:%2213cbf-5cb7c8519d840-gzip%22	https://www.abadhotels.com/hotel-in-mg-road-kochi/	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-mg-road-kochi/index.html	(from https://www.abadhotels.com/)
15:58:16	82254/82254	---M-Z	200	added ('OK')	text/html	etag:%221414e-5cb7c8519d840-gzip%22	https://www.abadhotels.com/hotel-in-kochi/	F:/ABAD/ABAD/www.abadhotels.com/hotel-in-kochi/index.html	(from https://www.abadhotels.com/)
15:58:16	80437/80437	---M-Z	200	added ('OK')	text/html	etag:%2213a35-5cb7c8519d840-gzip%22	https://www.abadhotels.com/hotelabad/	F:/ABAD/ABAD/www.abadhotels.com/hotelabad/index.html	(from https://www.abadhotels.com/)
15:58:17	78904/78904	---M-Z	200	added ('OK')	text/html	etag:%2213438-5cb7c850a9600-gzip%22	https://www.abadhotels.com/kovalam-guest-house/	F:/ABAD/ABAD/www.abadhotels.com/kovalam-guest-house/index.html	(from https://www.abadhotels.com/)
15:58:17	81221/81221	---M-Z	200	added ('OK')	text/html	etag:%2213d45-5cb7c850a9600-gzip%22	https://www.abadhotels.com/hotels-in-kovalam/	F:/ABAD/ABAD/www.abadhotels.com/hotels-in-kovalam/index.html	(from https://www.abadhotels.com/)
15:58:17	83711/83711	---M-Z	200	added ('OK')	text/html	etag:%22146ff-5cb7c8519d840-gzip%22	https://www.abadhotels.com/marari-beach-resorts/	F:/ABAD/ABAD/www.abadhotels.com/marari-beach-resorts/index.html	(from https://www.abadhotels.com/)
15:58:17	71257/71257	---M-Z	200	added ('OK')	text/html	etag:%2211659-5cb7c850a9600-gzip%22	https://www.abadhotels.com/meetings-events/meetings-events.html	F:/ABAD/ABAD/www.abadhotels.com/meetings-events/meetings-events.html	(from https://www.abadhotels.com/)
15:58:17	64942/64942	---M-Z	200	added ('OK')	text/html	etag:%22fdae-5cb7c8519d840-gzip%22	https://www.abadhotels.com/contact-us/contact-us.html	F:/ABAD/ABAD/www.abadhotels.com/contact-us/contact-us.html	(from https://www.abadhotels.com/)
15:58:17	67807/67807	---M-Z	200	added ('OK')	text/html	etag:%22108df-5cb7c850a9600-gzip%22	https://www.abadhotels.com/dining/dining.html	F:/ABAD/ABAD/www.abadhotels.com/dining/dining.html	(from https://www.abadhotels.com/)
15:58:17	82671/82671	---M-Z	200	added ('OK')	text/html	etag:%22142ef-5cb7c8519d840-gzip%22	https://www.abadhotels.com/resorts-in-munnar/	F:/ABAD/ABAD/www.abadhotels.com/resorts-in-munnar/index.html	(from https://www.abadhotels.com/)
15:58:18	56844/56844	---M-Z	200	added ('OK')	text/html	etag:%22de0c-5cb7c850a9600-gzip%22	https://www.abadhotels.com/about-us/about-us.html	F:/ABAD/ABAD/www.abadhotels.com/about-us/about-us.html	(from https://www.abadhotels.com/)
15:58:18	62325/62325	---M-Z	200	added ('OK')	text/html	etag:%22f375-5cb7c850a9600-gzip%22	https://www.abadhotels.com/blogs/5-best-ways-to-spend-your-time-during-this-pandemic.html	F:/ABAD/ABAD/www.abadhotels.com/blogs/5-best-ways-to-spend-your-time-during-this-pandemic.html	(from https://www.abadhotels.com/)
15:58:18	64560/64560	---M-Z	200	added ('OK')	text/html	etag:%22fc30-5cb7c850a9600-gzip%22	https://www.abadhotels.com/destinations.html	F:/ABAD/ABAD/www.abadhotels.com/destinations.html	(from https://www.abadhotels.com/)
15:58:18	82739/82739	---M-Z	200	added ('OK')	text/html	etag:%2214333-5cb7c850a9600-gzip%22	https://www.abadhotels.com/luxury-resort-in-kumarakom/	F:/ABAD/ABAD/www.abadhotels.com/luxury-resort-in-kumarakom/index.html	(from https://www.abadhotels.com/)
15:58:18	66857/66857	---M-Z	200	added ('OK')	text/html	etag:%2210529-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages/hills-and-backwaters.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages/hills-and-backwaters.html	(from https://www.abadhotels.com/)
15:58:18	67586/67586	---M-Z	200	added ('OK')	text/html	etag:%2210802-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages/enchanting-kerala.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages/enchanting-kerala.html	(from https://www.abadhotels.com/)
15:58:19	67841/67841	---M-Z	200	added ('OK')	text/html	etag:%2210901-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages/amazing-kerala.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages/amazing-kerala.html	(from https://www.abadhotels.com/)
15:58:19	77735/77735	---M-Z	200	added ('OK')	text/html	etag:%2212fa7-5cb7c8519d840-gzip%22	https://www.abadhotels.com/resorts-in-thekkady/	F:/ABAD/ABAD/www.abadhotels.com/resorts-in-thekkady/index.html	(from https://www.abadhotels.com/)
15:58:19	68214/68214	---M-Z	200	added ('OK')	text/html	etag:%2210a76-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages/best-of-abad.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages/best-of-abad.html	(from https://www.abadhotels.com/)
15:58:19	69059/69059	---M-Z	200	added ('OK')	text/html	etag:%2210dc3-5cb7c850a9600-gzip%22	https://www.abadhotels.com/holiday-packages/honeymoon-packages.html	F:/ABAD/ABAD/www.abadhotels.com/holiday-packages/honeymoon-packages.html	(from https://www.abadhotels.com/)
15:58:19	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:05%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:20	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:06%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:20	76899/76899	---M-Z	200	added ('OK')	text/html	etag:%2212c63-5cb7c8519d840-gzip%22	https://www.abadhotels.com/resorts-in-wayanad/	F:/ABAD/ABAD/www.abadhotels.com/resorts-in-wayanad/index.html	(from https://www.abadhotels.com/)
15:58:20	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:06%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:20	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:06%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:21	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:06%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:21	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:07%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:21	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:07%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:21	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:07%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:21	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:07%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:22	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:08%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:22	1253/1253	---M--	200	added ('OK')	image/svg+xml	etag:%224e5-5cb7c850a9600%22	https://www.abadhotels.com/css/images/tail-spin.svg	F:/ABAD/ABAD/www.abadhotels.com/css/images/tail-spin.svg	(from https://www.abadhotels.com/)
15:58:22	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:08%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:22	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:08%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:23	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:09%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:23	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:09%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:23	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:09%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:23	296/296	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Sep%202021%2011:58:09%20GMT	https://www.abadhotels.com/None	F:/ABAD/ABAD/www.abadhotels.com/None	(from https://www.abadhotels.com/)
15:58:24	58297/58297	---M-Z	200	added ('OK')	text/html	etag:%22e3b9-5cb7c850a9600-gzip%22	https://www.abadhotels.com/privacy.html	F:/ABAD/ABAD/www.abadhotels.com/privacy.html	(from https://www.abadhotels.com/)
15:58:24	55945/55945	---M-Z	200	added ('OK')	text/html	etag:%22da89-5cb7c850a9600-gzip%22	https://www.abadhotels.com/covid-protocols.html	F:/ABAD/ABAD/www.abadhotels.com/covid-protocols.html	(from https://www.abadhotels.com/)
15:58:25	88167/88167	---M-Z	200	added ('OK')	text/html	etag:%2215867-5cb7c856113e0-gzip%22	https://www.abadhotels.com/sitemap.html	F:/ABAD/ABAD/www.abadhotels.com/sitemap.html	(from https://www.abadhotels.com/)
15:58:26	4743/4743	---M--	200	added ('OK')	application/javascript	etag:%225e3800af-1287%22	https://bookings.abadhotels.com/static/xdomain_cookie.min.js	F:/ABAD/ABAD/bookings.abadhotels.com/static/xdomain_cookie.min.js	(from https://www.abadhotels.com/)
15:58:27	49788/49788	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ece-c27c%22	https://cdnjs.cloudflare.com/ajax/libs/jssor-slider/27.5.0/jssor.slider.min.js	F:/ABAD/ABAD/cdnjs.cloudflare.com/ajax/libs/jssor-slider/27.5.0/jssor.slider.min.js	(from https://www.abadhotels.com/)
15:58:27	96811/96811	---M-Z	200	added ('OK')	application/javascript	etag:%22a667bbae72e893d810303141fe1e54ce%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/1-simp-lib.min.a667bbae72e893d810303141fe1e54ce.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/1-simp-lib.min.a667bbae72e893d810303141fe1e54ce.js	(from https://www.abadhotels.com/)
15:58:27	157805/157805	---M-Z	200	added ('OK')	application/javascript	etag:%220c02485d45a41fb50e3eef858e0cd851%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/2-simp-lib.min.0c02485d45a41fb50e3eef858e0cd851.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/2-simp-lib.min.0c02485d45a41fb50e3eef858e0cd851.js	(from https://www.abadhotels.com/)
15:58:27	86182/86182	---M-Z	200	added ('OK')	application/javascript	etag:%22722c5ccf5e4f73991fd77ae5522ef261%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/3-simp-lib.min.722c5ccf5e4f73991fd77ae5522ef261.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/3-simp-lib.min.722c5ccf5e4f73991fd77ae5522ef261.js	(from https://www.abadhotels.com/)
15:58:27	21115/21115	---M-Z	200	added ('OK')	application/javascript	etag:%221f50b10186441f70ba052e86e67bd3c5%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/4-simp-lib.min.1f50b10186441f70ba052e86e67bd3c5.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/4-simp-lib.min.1f50b10186441f70ba052e86e67bd3c5.js	(from https://www.abadhotels.com/)
15:58:28	105713/105713	---M-Z	200	added ('OK')	application/javascript	etag:%227acc04ab6d21ca01d56a29bcc960cdb5%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/5-simp-lib.min.7acc04ab6d21ca01d56a29bcc960cdb5.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/5-simp-lib.min.7acc04ab6d21ca01d56a29bcc960cdb5.js	(from https://www.abadhotels.com/)
15:58:28	34018/34018	---M-Z	200	added ('OK')	application/javascript	etag:%22cc7d7fe7206c7c9ec061cb440d15766a%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/bookingengine.min.cc7d7fe7206c7c9ec061cb440d15766a.js	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/js/bookingengine.min.cc7d7fe7206c7c9ec061cb440d15766a.js	(from https://www.abadhotels.com/)
15:58:29	2760/2760	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ebd-ac8%22	https://cdnjs.cloudflare.com/ajax/libs/jQuery-viewport-checker/1.8.8/jquery.viewportchecker.min.js	F:/ABAD/ABAD/cdnjs.cloudflare.com/ajax/libs/jQuery-viewport-checker/1.8.8/jquery.viewportchecker.min.js	(from https://www.abadhotels.com/)
15:58:29	26031/26031	---M-Z	200	added ('OK')	application/javascript	etag:%2265af-5cb7c850a9600-gzip%22	https://www.abadhotels.com/js/sm-bookingengine.js	F:/ABAD/ABAD/www.abadhotels.com/js/sm-bookingengine.js	(from https://www.abadhotels.com/)
15:58:30	18101/18101	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed2-46b5%22	https://cdnjs.cloudflare.com/ajax/libs/list.js/1.5.0/list.min.js	F:/ABAD/ABAD/cdnjs.cloudflare.com/ajax/libs/list.js/1.5.0/list.min.js	(from https://www.abadhotels.com/)
15:58:30	2556/2556	---M-Z	200	added ('OK')	application/javascript	etag:%229fc-5cb7c850a9600-gzip%22	https://www.abadhotels.com/js/lib/tp.js	F:/ABAD/ABAD/www.abadhotels.com/js/lib/tp.js	(from https://www.abadhotels.com/)
15:58:31	20023/20023	---M-Z	200	added ('OK')	application/javascript	etag:%224e37-5c7233fa02da6-gzip%22	https://cwc.livserv.in/chat.js?lid=3303	F:/ABAD/ABAD/cwc.livserv.in/chata0db.js	(from https://www.abadhotels.com/)
15:58:32	184574/184574	---M-Z	200	added ('OK')	text/css	etag:%2276e786576763bb210340c0871110584a%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/m/css/simp.min.76e786576763bb210340c0871110584a.css	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/m/css/simp.min.76e786576763bb210340c0871110584a.css	(from https://www.abadhotels.com/m/)
15:58:32	2648/2648	---M-Z	200	added ('OK')	text/css	etag:%22192b8db2a129f4e3934403c27261d49a%22	https://cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/m/css/custom-plugins.192b8db2a129f4e3934403c27261d49a.css	F:/ABAD/ABAD/cdn.simplotel.com/static-sites/production/live/6C6B43974298C789/m/css/custom-plugins.192b8db2a129f4e3934403c27261d49a.css	(from https://www.abadhotels.com/m/)
15:58:32	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:18%20GMT	https://www.abadhotels.com/m/kerala-houseboats	F:/ABAD/ABAD/www.abadhotels.com/m/kerala-houseboats	(from https://www.abadhotels.com/m/)
15:58:32	59392/59392	---M-Z	200	added ('OK')	text/html	etag:%22e800-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/kerala-houseboats/	F:/ABAD/ABAD/www.abadhotels.com/m/kerala-houseboats/index.html	(from https://www.abadhotels.com/m/)
15:58:33	354/354	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:19%20GMT	https://www.abadhotels.com/m/fort-kochi-hotel-dutch-bungalow	F:/ABAD/ABAD/www.abadhotels.com/m/fort-kochi-hotel-dutch-bungalow.38.delayed	(from https://www.abadhotels.com/m/)
15:58:33	56087/56087	---M-Z	200	added ('OK')	text/html	etag:%22db17-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/fort-kochi-hotel-dutch-bungalow/	F:/ABAD/ABAD/www.abadhotels.com/m/fort-kochi-hotel-dutch-bungalow/index.html	(from https://www.abadhotels.com/m/)
15:58:33	334/334	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:19%20GMT	https://www.abadhotels.com/m/pepperroute	F:/ABAD/ABAD/www.abadhotels.com/m/pepperroute	(from https://www.abadhotels.com/m/)
15:58:33	55839/55839	---M-Z	200	added ('OK')	text/html	etag:%22da1f-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/pepperroute/	F:/ABAD/ABAD/www.abadhotels.com/m/pepperroute/index.html	(from https://www.abadhotels.com/m/)
15:58:33	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:19%20GMT	https://www.abadhotels.com/m/abadmetro	F:/ABAD/ABAD/www.abadhotels.com/m/abadmetro	(from https://www.abadhotels.com/m/)
15:58:34	56269/56269	---M-Z	200	added ('OK')	text/html	etag:%22dbcd-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/abadmetro/	F:/ABAD/ABAD/www.abadhotels.com/m/abadmetro/index.html	(from https://www.abadhotels.com/m/)
15:58:34	345/345	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:20%20GMT	https://www.abadhotels.com/m/hotel-in-mg-road-kochi	F:/ABAD/ABAD/www.abadhotels.com/m/hotel-in-mg-road-kochi	(from https://www.abadhotels.com/m/)
15:58:34	60180/60180	---M-Z	200	added ('OK')	text/html	etag:%22eb14-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/hotel-in-mg-road-kochi/	F:/ABAD/ABAD/www.abadhotels.com/m/hotel-in-mg-road-kochi/index.html	(from https://www.abadhotels.com/m/)
15:58:34	337/337	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:20%20GMT	https://www.abadhotels.com/m/hotel-in-kochi	F:/ABAD/ABAD/www.abadhotels.com/m/hotel-in-kochi	(from https://www.abadhotels.com/m/)
15:58:34	69475/69475	---M-Z	200	added ('OK')	text/html	etag:%2210f63-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/hotel-in-kochi/	F:/ABAD/ABAD/www.abadhotels.com/m/hotel-in-kochi/index.html	(from https://www.abadhotels.com/m/)
15:58:34	332/332	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:20%20GMT	https://www.abadhotels.com/m/hotelabad	F:/ABAD/ABAD/www.abadhotels.com/m/hotelabad	(from https://www.abadhotels.com/m/)
15:58:35	63280/63280	---M-Z	200	added ('OK')	text/html	etag:%22f730-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/hotelabad/	F:/ABAD/ABAD/www.abadhotels.com/m/hotelabad/index.html	(from https://www.abadhotels.com/m/)
15:58:35	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:21%20GMT	https://www.abadhotels.com/m/kovalam-guest-house	F:/ABAD/ABAD/www.abadhotels.com/m/kovalam-guest-house	(from https://www.abadhotels.com/m/)
15:58:35	57157/57157	---M-Z	200	added ('OK')	text/html	etag:%22df45-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/kovalam-guest-house/	F:/ABAD/ABAD/www.abadhotels.com/m/kovalam-guest-house/index.html	(from https://www.abadhotels.com/m/)
15:58:35	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:21%20GMT	https://www.abadhotels.com/m/hotels-in-kovalam	F:/ABAD/ABAD/www.abadhotels.com/m/hotels-in-kovalam	(from https://www.abadhotels.com/m/)
15:58:35	60391/60391	---M-Z	200	added ('OK')	text/html	etag:%22ebe7-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/hotels-in-kovalam/	F:/ABAD/ABAD/www.abadhotels.com/m/hotels-in-kovalam/index.html	(from https://www.abadhotels.com/m/)
15:58:35	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:21%20GMT	https://www.abadhotels.com/m/marari-beach-resorts	F:/ABAD/ABAD/www.abadhotels.com/m/marari-beach-resorts	(from https://www.abadhotels.com/m/)
15:58:36	67514/67514	---M-Z	200	added ('OK')	text/html	etag:%22107ba-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/marari-beach-resorts/	F:/ABAD/ABAD/www.abadhotels.com/m/marari-beach-resorts/index.html	(from https://www.abadhotels.com/m/)
15:58:36	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:22%20GMT	https://www.abadhotels.com/m/resorts-in-munnar	F:/ABAD/ABAD/www.abadhotels.com/m/resorts-in-munnar	(from https://www.abadhotels.com/m/)
15:58:36	65514/65514	---M-Z	200	added ('OK')	text/html	etag:%22ffea-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/resorts-in-munnar/	F:/ABAD/ABAD/www.abadhotels.com/m/resorts-in-munnar/index.html	(from https://www.abadhotels.com/m/)
15:58:36	349/349	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:22%20GMT	https://www.abadhotels.com/m/luxury-resort-in-kumarakom	F:/ABAD/ABAD/www.abadhotels.com/m/luxury-resort-in-kumarakom	(from https://www.abadhotels.com/m/)
15:58:36	65141/65141	---M-Z	200	added ('OK')	text/html	etag:%22fe75-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/luxury-resort-in-kumarakom/	F:/ABAD/ABAD/www.abadhotels.com/m/luxury-resort-in-kumarakom/index.html	(from https://www.abadhotels.com/m/)
15:58:36	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Sep%202021%2011:58:22%20GMT	https://www.abadhotels.com/m/resorts-in-thekkady	F:/ABAD/ABAD/www.abadhotels.com/m/resorts-in-thekkady	(from https://www.abadhotels.com/m/)
15:58:36	60122/60122	---M-Z	200	added ('OK')	text/html	etag:%22eada-5cb7c850a9600-gzip%22	https://www.abadhotels.com/m/resorts-in-thekkady/	F:/ABAD/ABAD/www.abadhotels.com/m/resorts-in-thekkady/index.html	(from https://www.abadhotels.com/m/)
